Time [s],Sheep0S,Sheep1,Sheep2
26.413485674,1,0,1
26.413486300,0,0,1
26.413486522,0,0,0
26.413499554,1,0,0
26.413499564,1,0,1
26.413499574,1,1,1
26.513483574,1,0,1
26.513484856,0,0,1
26.513484908,0,0,0
26.513497908,0,0,1
26.513497914,1,0,1
26.513497954,1,1,1
26.613482760,1,1,0
26.613482770,1,0,0
26.613482906,0,0,0
26.613496290,1,0,0
26.613496302,1,1,0
26.613496318,1,1,1
26.713480946,0,1,1
26.713481330,0,0,1
26.713481520,0,0,0
26.713494632,0,1,0
26.713494634,1,1,0
26.713494678,1,1,1
26.813479120,1,0,1
26.813480068,1,0,0
26.813480462,0,0,0
26.813493008,1,0,0
26.813493020,1,1,0
26.813493062,1,1,1
26.913477974,1,0,1
26.913477978,0,0,1
26.913478392,0,0,0
26.913491348,0,1,0
26.913491390,0,1,1
26.913491406,1,1,1
27.013476008,1,0,1
27.013476660,0,0,1
27.013477334,0,0,0
27.013489736,0,1,0
27.013489744,1,1,0
27.013489746,1,1,1
27.113474666,1,0,1
27.113474920,0,0,1
27.113475214,0,0,0
27.113488102,0,1,0
27.113488118,0,1,1
27.113488122,1,1,1
27.213472704,1,0,1
27.213473070,0,0,1
27.213473084,0,0,0
27.213486446,0,1,0
27.213486466,0,1,1
27.213486496,1,1,1
27.313471150,0,1,1
27.313471656,0,1,0
27.313474554,0,0,0
27.313484812,0,1,0
27.313484840,1,1,0
27.313484874,1,1,1
27.413469168,0,1,1
27.413469780,0,0,1
27.413470220,0,0,0
27.413483174,0,1,0
27.413483200,1,1,0
27.413483220,1,1,1
27.513468040,1,1,0
27.513468224,1,0,0
27.513469164,0,0,0
27.513481546,0,1,0
27.513481584,0,1,1
27.513481598,1,1,1
27.613466272,1,0,1
27.613466546,0,0,1
27.613466926,0,0,0
27.613479928,0,1,0
27.613479930,1,1,1
27.713464940,1,0,1
27.713465192,0,0,1
27.713465216,0,0,0
27.713478296,1,0,0
27.713478300,1,1,0
27.713478306,1,1,1
27.813462546,1,1,0
27.813462698,1,0,0
27.813464168,0,0,0
27.813476642,0,1,0
27.813476654,1,1,0
27.813476690,1,1,1
27.913461504,1,0,1
27.913461672,0,0,1
27.913462222,0,0,0
27.913475012,0,1,0
27.913475022,0,1,1
27.913475056,1,1,1
28.013460246,1,0,1
28.013460564,1,0,0
28.013460796,0,0,0
28.013473394,0,0,1
28.013473398,0,1,1
28.013473404,1,1,1
28.113457986,0,1,1
28.113458020,0,0,1
28.113458896,0,0,0
28.113471748,1,0,0
28.113471752,1,1,0
28.113471760,1,1,1
28.213455978,1,0,1
28.213456084,0,0,1
28.213456692,0,0,0
28.213470114,1,0,0
28.213470122,1,1,0
28.213470144,1,1,1
28.313455128,1,1,0
28.313455154,1,0,0
28.313455280,0,0,0
28.313468468,0,0,1
28.313468482,0,1,1
28.313468490,1,1,1
28.413453486,1,0,1
28.413453562,0,0,1
28.413454202,0,0,0
28.413466830,0,0,1
28.413466858,1,1,1
28.513452052,1,0,1
28.513452110,0,0,1
28.513452158,0,0,0
28.513465202,0,0,1
28.513465232,0,1,1
28.513465242,1,1,1
28.613449912,0,1,1
28.613449932,0,0,1
28.613450580,0,0,0
28.613463572,0,0,1
28.613463582,0,1,1
28.613463602,1,1,1
28.713448262,0,1,1
28.713448706,0,1,0
28.713448930,0,0,0
28.713461950,1,0,0
28.713461968,1,0,1
28.713461978,1,1,1
28.813446300,1,1,0
28.813447004,1,0,0
28.813447016,0,0,0
28.813460292,0,0,1
28.813460314,1,0,1
28.813460342,1,1,1
28.913444634,0,1,1
28.913445204,0,0,1
28.913445798,0,0,0
28.913458664,1,0,0
28.913458672,1,0,1
28.913458712,1,1,1
29.013443922,1,0,1
29.013444166,0,0,1
29.013444766,0,0,0
29.013457006,0,0,1
29.013457028,1,0,1
29.013457044,1,1,1
29.113441850,1,0,1
29.113441958,0,0,1
29.113442416,0,0,0
29.113455368,0,0,1
29.113455412,0,1,1
29.113455430,1,1,1
29.213440260,1,1,0
29.213440558,1,0,0
29.213440612,0,0,0
29.213453730,0,0,1
29.213453766,1,0,1
29.213453796,1,1,1
29.313438736,0,1,1
29.313438890,0,1,0
29.313442474,0,0,0
29.313452104,0,0,1
29.313452164,1,0,1
29.313452170,1,1,1
29.413436676,0,1,1
29.413436932,0,0,1
29.413437474,0,0,0
29.413450466,0,0,1
29.413450500,1,0,1
29.413450502,1,1,1
29.513435430,0,1,1
29.513435468,0,0,1
29.513436072,0,0,0
29.513448838,0,0,1
29.513448856,1,0,1
29.513448874,1,1,1
29.613433512,1,0,1
29.613433538,0,0,1
29.613434218,0,0,0
29.613447184,0,0,1
29.613447226,1,0,1
29.613447242,1,1,1
29.713431554,1,0,1
29.713431762,0,0,1
29.713432218,0,0,0
29.713445550,0,0,1
29.713445604,0,1,1
29.713445610,1,1,1
29.813430112,1,1,0
29.813430508,1,0,0
29.813431226,0,0,0
29.813443922,0,0,1
29.813443980,1,0,1
29.813443988,1,1,1
29.913428780,1,0,1
29.913429210,0,0,1
29.913429734,0,0,0
29.913442260,0,0,1
29.913442334,1,1,1
30.013427294,1,0,1
30.013427584,0,0,1
30.013428098,0,0,0
30.013440628,0,0,1
30.013440688,0,1,1
30.013440708,1,1,1
30.113425276,1,0,1
30.113425650,0,0,1
30.113425782,0,0,0
30.113438992,0,0,1
30.113439050,0,1,1
30.113439078,1,1,1
30.213423472,1,0,1
30.213423778,1,0,0
30.213424272,0,0,0
30.213437366,0,0,1
30.213437406,1,0,1
30.213437418,1,1,1
30.313422328,0,1,1
30.313422668,0,0,1
30.313422704,0,0,0
30.313435742,0,0,1
30.313435768,0,1,1
30.313435800,1,1,1
30.413420242,0,1,1
30.413420744,0,1,0
30.413420762,0,0,0
30.413434086,0,0,1
30.413434144,1,0,1
30.413434152,1,1,1
30.513418844,1,0,1
30.513419054,0,0,1
30.513419466,0,0,0
30.513432460,0,0,1
30.513432492,0,1,1
30.513432526,1,1,1
30.613417386,1,0,1
30.613417464,0,0,1
30.613417814,0,0,0
30.613430818,0,0,1
30.613430886,0,1,1
30.613430890,1,1,1
30.713415540,0,1,1
30.713415920,0,1,0
30.713416390,0,0,0
30.713429186,0,0,1
30.713429230,1,1,1
30.813413702,1,1,0
30.813414216,1,0,0
30.813414728,0,0,0
30.813427536,0,0,1
30.813427594,0,1,1
30.813427596,1,1,1
30.913412506,1,0,1
30.913413120,0,0,1
30.913413426,0,0,0
30.913425946,0,0,1
30.913425982,1,1,1
31.013410848,1,0,1
31.013411240,0,0,1
31.013411870,0,0,0
31.013424292,0,0,1
31.013424318,0,1,1
31.013424352,1,1,1
31.113408958,1,0,1
31.113409252,0,0,1
31.113409650,0,0,0
31.113422650,0,0,1
31.113422662,0,1,1
31.113422678,1,1,1
31.114226532,0,0,0
31.114226534,0,1,1
31.114226536,1,1,1
31.114226542,1,0,1
31.114226544,0,0,1
31.114226546,0,1,1
31.114226548,1,1,1
31.114226560,1,1,0
31.114226562,1,1,1
31.114226570,1,1,0
31.114226572,1,1,1
31.114226580,1,0,1
31.114226584,1,1,1
31.114226592,1,0,1
31.114226596,1,1,1
31.213407438,1,1,0
31.213407722,1,0,0
31.213407852,0,0,0
31.213421032,0,1,0
31.213421040,0,1,1
31.213421042,1,1,1
31.249599610,0,1,1
31.249599612,1,1,1
31.249599620,0,0,1
31.249599622,0,1,1
31.249599624,1,1,1
31.249599636,1,1,0
31.249599638,1,1,1
31.249599658,1,0,1
31.249599660,1,1,1
31.249599670,1,0,1
31.249599672,1,1,1
31.313405992,0,1,1
31.313406636,0,1,0
31.313409444,0,0,0
31.313419388,0,0,1
31.313419420,1,1,1
31.413403860,0,1,1
31.413404400,0,0,1
31.413404752,0,0,0
31.413417738,0,1,0
31.413417786,0,1,1
31.413417802,1,1,1
31.513402494,1,0,1
31.513402644,0,0,1
31.513403094,0,0,0
31.513416136,0,0,1
31.513416146,0,1,1
31.513416160,1,1,1
31.613400480,1,0,1
31.613400822,0,0,1
31.613401298,0,0,0
31.613414510,1,0,0
31.613414512,1,1,0
31.613414516,1,1,1
31.713399676,0,1,1
31.713399886,0,1,0
31.713399906,0,0,0
31.713412862,1,0,0
31.713412874,1,1,0
31.713412888,1,1,1
31.742484208,1,0,1
31.742484210,0,0,1
31.742484212,1,1,1
31.813397716,1,1,0
31.813397894,1,0,0
31.813398390,0,0,0
31.813411220,0,1,0
31.813411226,0,1,1
31.813411234,1,1,1
31.913396122,1,0,1
31.913396658,0,0,1
31.913397022,0,0,0
31.913409554,0,1,0
31.913409606,1,1,0
31.913409632,1,1,1
32.013395130,1,0,1
32.013395254,0,0,1
32.013395798,0,0,0
32.013407954,0,1,0
32.013407968,0,1,1
32.013407980,1,1,1
32.113392572,1,0,1
32.113393218,1,0,0
32.113393266,0,0,0
32.113406304,0,1,0
32.113406328,1,1,0
32.113406338,1,1,1
32.213390894,1,0,1
32.213391308,1,0,0
32.213391434,0,0,0
32.213404666,0,1,0
32.213404704,0,1,1
32.213404712,1,1,1
32.313389022,0,1,1
32.313389724,0,0,1
32.313389834,0,0,0
32.313403014,0,1,0
