Time [s],Sheep0S,Sheep1,Sheep2
63.143477500,1,1,1
63.243462804,1,0,1
63.243462952,1,0,0
63.243466604,0,0,0
63.243475756,1,0,0
63.243475814,1,0,1
63.243475844,1,1,1
63.343460842,1,0,1
63.343461092,1,0,0
63.343461482,0,0,0
63.343474118,1,0,0
63.343474128,1,0,1
63.343474180,1,1,1
63.443458668,1,0,1
63.443459016,0,0,1
63.443459492,0,0,0
63.443472462,1,0,0
63.443472486,1,0,1
63.443472532,1,1,1
63.543456728,0,1,1
63.543457004,0,1,0
63.543457084,0,0,0
63.543470806,1,0,0
63.543470858,1,0,1
63.543470862,1,1,1
63.643455754,1,0,1
63.643455774,0,0,1
63.643456102,0,0,0
63.643469128,1,0,0
63.643469178,1,0,1
63.643469218,1,1,1
63.743454454,1,0,1
63.743454590,0,0,1
63.743454780,0,0,0
63.743467478,1,0,0
63.743467544,1,1,0
63.743467552,1,1,1
63.843452160,1,0,1
63.843452506,0,0,1
63.843452736,0,0,0
63.843465834,1,0,0
63.843465894,1,1,1
63.943450398,1,0,1
63.943451060,0,0,1
63.943451152,0,0,0
63.943464154,1,0,0
63.943464214,1,1,0
63.943464230,1,1,1
64.043448898,0,1,1
64.043449276,0,0,1
64.043450236,0,0,0
64.043462510,1,0,0
64.043462542,1,1,0
64.043462560,1,1,1
64.143447136,1,0,1
64.143447438,0,0,1
64.143447988,0,0,0
64.143460842,1,0,0
64.143460896,1,0,1
64.143460912,1,1,1
64.243445440,1,0,1
64.243445904,1,0,0
64.243445982,0,0,0
64.243459190,1,0,0
64.243459244,1,0,1
64.243459254,1,1,1
64.343444314,1,0,1
64.343444386,0,0,1
64.343445034,0,0,0
64.343457522,1,0,0
64.343457590,1,0,1
64.343457600,1,1,1
64.443441958,1,0,1
64.443442412,0,0,1
64.443442826,0,0,0
64.443455856,1,0,0
64.443455948,1,1,0
64.443455950,1,1,1
64.543440134,0,1,1
64.543440366,0,0,1
64.543440538,0,0,0
64.543454218,1,0,0
64.543454260,1,1,0
64.543454284,1,1,1
64.643439104,0,1,1
64.643439140,0,0,1
64.643439650,0,0,0
64.643452546,1,0,0
