RefDes;IC-Art#;Value;PartDecal;PartDecal_Descr;Orient.;X;Y;Seite;Class;PinCnt;DISTRIB_NAME;DISTRIB#;DISTRIB_NPPU;;
C11;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;180;59.9;29.6;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C10;;C_0603_10uF_16V;CAPC1608X09;0603 Capacitor. 2-Leads. Body 1.65x0.83mm;270;59.1;32.6;Oben;SMD;2;Mouser;963-EMK107BBJ106MA-T;0.14;
C9;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;59.4;30.8;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C8;;C_0402_1nF_50V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;59.5;39.9;Oben;SMD;2;Mouser;81-GRM1555C1H102JA1D;0.02;
C7;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;53.1;37.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C6;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;54.1;37.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C5;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;52.2;36.6;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C4;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;270;51.3;36.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C3;;C_0402_100nF_16V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;50.3;36.6;Oben;SMD;2;Mouser;963-EMF105B7104MVHF;0.03;
C2;;C_0402_1uF_25V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;180;50.5;35.1;Oben;SMD;2;Mouser;81-GRM155R61E105KA2J;0.06;
C1;;C_0402_1nF_50V;CAPC1005X06;0402 Capacitor. 2-Leads. Body 1.05x0.53mm;90;52.5;40.1;Oben;SMD;2;Mouser;81-GRM1555C1H102JA1D;0.02;
