V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,75;1,245184;1,25442;0,00104762;2,75078;-0,000435048;0,9105396890978297
2,75;1,245184;1,2534049999999999;0,00209617;2,75081;-0,0008664885000000001;0,9072243132717785
2,75;1,245184;1,243485;0,00419351;2,75079;-0,00167472;0,8834545637177498
2,75;1,245184;1,2499;0,008387784999999998;2,75082;-0,003369365;0,8840933826770251
2,75;1,114112;1,13464;1,63732e-05;2,75077;-5,37359e-06;0,7957026407780501
2,75;1,114112;1,1323850000000002;3,2758650000000005e-05;2,750775;-1,1468850000000001e-05;0,8501359728283564
2,75;1,114112;1,129345;6,552780000000001e-05;2,75078;-2,36647e-05;0,8795994178964682
2,75;1,114112;1,129425;0,000131052;2,75077;-4,79789e-05;0,8916738870752726
2,75;1,114112;1,129465;0,0002621365;2,75078;-9,6663e-05;0,8981200738962309
2,75;1,114112;1,12413;0,000524285;2,75078;-0,000193337;0,9024172088594536
2,75;1,114112;1,11985;0,00104765;2,75079;-0,000385842;0,9047160375919973
2,75;1,114112;1,1208;0,00209618;2,7508;-0,0007722095;0,9041326638203026
2,75;1,114112;1,1124049999999999;0,00419358;2,75079;-0,00149811;0,8834143321802274
2,75;1,114112;1,116275;0,008387704999999999;2,75084;-0,00298257;0,8762502312863906
2,75;0,98304;0,999755;1,63742e-05;2,75077;-4,60389e-06;0,773649250011836
2,75;0,98304;0,996828;3,27594e-05;2,75077;-9,63591e-06;0,811545253696029
2,75;0,98304;0,994605;6,552895e-05;2,75078;-2,06416e-05;0,8711969535974398
2,75;0,98304;0,9947395;0,000131052;2,75078;-4,187765e-05;0,8836809424387531
2,75;0,98304;0,995169;0,00026214;2,7508;-8,446945e-05;0,890710153499475
2,75;0,98304;0,989237;0,000524285;2,75079;-0,000168762;0,8950745973171913
2,75;0,98304;0,988336;0,00104761;2,75082;-0,000336475;0,8944466007643137
2,75;0,98304;0,987228;0,00209629;2,75077;-0,0006762835;0,8989087248713267
2,75;0,98304;0,9822105;0,0041936000000000005;2,75078;-0,0013257450000000001;0,8853762254546075
2,75;0,98304;0,9811255000000001;0,00838777;2,75084;-0,002592565;0,8666089060181157
2,75;0,8519680000000001;0,864947;8,19186e-06;2,7508;-1,59323e-06;0,6185036629779116
2,75;0,8519680000000001;0,8647475;1,63741e-05;2,7507849999999996;-3,88208e-06;0,7538579801457628
2,75;0,8519680000000001;0,8615565000000001;3,276e-05;2,75078;-8,40309e-06;0,8188507908020966
