V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,5;0,6;0,606109;7,999355e-05;2,50081;-1,596515e-05;0,8234449245737262
2,5;0,6;0,6061084999999999;9,99916e-05;2,50081;-2,01263e-05;0,8304645100452359
2,5;0,6;0,606107;0,000199982;2,50081;-4,09032e-05;0,8439463576001998
2,5;0,6;0,598588;0,0003000025;2,50081;-6,10447e-05;0,849985206976025
2,5;0,6;0,596917;0,000399998;2,50083;-8,14175e-05;0,8527631580590435
2,5;0,6;0,596893;0,000500012;2,50081;-0,000101941;0,8541954718484912
2,5;0,6;0,596849;0,000600001;2,50081;-0,000122455;0,8550751565936875
2,5;0,6;0,596819;0,000799993;2,50079;-0,000163475;0,856291482773783
2,5;0,6;0,5969135;0,0009999575;2,5008;-0,0002045545;0,8570275077885061
2,5;0,6;0,592725;0,00199922;2,50082;-0,0004070375;0,8590044602781444
2,5;0,6;0,5946945;0,002999405;2,500845;-0,0006133045;0,8598348772427431
2,5;0,6;0,5965775;0,00399946;2,5008549999999996;-0,0008209585000000001;0,8604935750227971
2,5;0,6;0,588613;0,00499963;2,50081;-0,000993149;0,8439468749975956
2,5;0,6;0,592467;0,00599952;2,50083;-0,00122423;0,8612878427205667
2,5;0,6;0,596091;0,0079996;2,50082;-0,00164391;0,862145250140023
2,5;0,6;0,5977835;0,00999925;2,5008;-0,00206158;0,862540427273479
2,5;0,6;0,597579;0,019996649999999998;2,50082;-0,003941180000000001;0,8248060594772124
2,5;0,6;0,6130180000000001;0,0299983;2,50082;-0,006030145;0,81999130477152
2,5;0,6;0,619564;0,03999835;2,50082;-0,007955295000000001;0,8028044829008155
2,5;0,6;0,610209;0,0499998;2,50081;-0,00952408;0,7806445067232192
3,0;0,6;0,606216;9,99964e-06;3,00081;-3,26338e-07;0,1615235674389933
3,0;0,6;0,606308;1,99905e-05;3,00082;-2,79451e-06;0,6920103626741235
3,0;0,6;0,606326;2,99917e-05;3,00085;-4,5334e-06;0,7480961588382501
3,0;0,6;0,606344;3,99917e-05;3,00083;-6,291844999999999e-06;0,7786387012328999
3,0;0,6;0,606359;4,999175e-05;3,00082;-8,036765e-06;0,7956094695521589
3,0;0,6;0,6063585;5,99923e-05;3,0008;-9,76796e-06;0,805800247182938
3,0;0,6;0,606366;7,999275e-05;3,0008;-1,3251850000000001e-05;0,8198249390500807
3,0;0,6;0,606358;9,99898e-05;3,00079;-1,67187e-05;0,827507463970359
3,0;0,6;0,597735;0,000199981;3,0008;-3,38312e-05;0,8492891665649457
3,0;0,6;0,59761;0,000299999;3,00081;-5,10776e-05;0,854898619266022
3,0;0,6;0,5975455000000001;0,000399996;3,00081;-6,83375e-05;0,8579498981461156
3,0;0,6;0,597535;0,000500011;3,00081;-8,55791e-05;0,8595373500191458
3,0;0,6;0,597475;0,000600001;3,00081;-0,0001028085;0,8606205526804089
3,0;0,6;0,5974785;0,0007999875;3,00081;-0,00013728;0,8618535579308435
3,0;0,6;0,597536;0,000999958;3,0008;-0,000171769;0,8626157827238445
3,0;0,6;0,593616;0,00199918;3,00082;-0,000342411;0,8658671807833722
3,0;0,6;0,58726;0,00299939;3,00082;-0,00050865;0,8666404715021511
3,0;0,6;0,5893714999999999;0,00399927;3,00084;-0,0006814325;0,8675462270645911
3,0;0,6;0,591417;0,00499952;3,00082;-0,000855277;0,8680090350521852
3,0;0,6;0,591905;0,00599939;3,00082;-0,0010263;0,8672697338131536
3,0;0,6;0,590212;0,00799945;3,00081;-0,0013517849999999999;0,8591791988767834
3,0;0,6;0,588826;0,00999936;3,00081;-0,00166895;0,8506377079550818
3,0;0,6;0,596072;0,0199969;3,00082;-0,00331395;0,8342611865885363
3,0;0,6;0,612691;0,0299988;3,00081;-0,00510721;0,833867382212588
3,0;0,6;0,6194310000000001;0,03999865;3,00082;-0,00678175;0,8213487889777992
3,0;0,6;0,607281;0,0500001;3,0008;-0,00810113;0,8007358967437421
3,5;0,6;0,60631;9,99964e-06;3,50067;-2,76348e-07;0,15955503266726506
3,5;0,6;0,6064295;1,998945e-05;3,5006649999999997;-2,264985e-06;0,65410006452794
3,5;0,6;0,606422;2,998985e-05;3,50065;-3,75257e-06;0,722310638237233
3,5;0,6;0,606454;3,99917e-05;3,50066;-5,249245e-06;0,7576707525541508
3,5;0,6;0,606432;4,99924e-05;3,50067;-6,7155e-06;0,7755091846680456
3,5;0,6;0,606;5,99932e-05;3,50065;-8,23277e-06;0,7931185081805859
3,5;0,6;0,602285;7,99918e-05;3,50065;-1,10698e-05;0,8051584324203618
3,5;0,6;0,599091;9,99908e-05;3,50067;-1,40711e-05;0,8222853204291193
3,5;0,6;0,5979525;0,0001999785;3,5006399999999998;-2,89007e-05;0,8460443108632949
3,5;0,6;0,5979490000000001;0,0002999985;3,500635;-4,36877e-05;0,8525814191893187
3,5;0,6;0,59792;0,000399993;3,50066;-5,8485e-05;0,8560177931283585
3,5;0,6;0,5978805;0,000500007;3,50064;-7,326340000000001e-05;0,8579354844196385
3,5;0,6;0,597884;0,000599999;3,50064;-8,80484e-05;0,8592190977555226
3,5;0,6;0,597778;0,000799992;3,50064;-0,000117509;0,860175028151906
3,5;0,6;0,589652;0,000999956;3,50065;-0,000145281;0,8625510658710817
3,5;0,6;0,585712;0,0019991;3,500675;-0,000289722;0,8661167164287389
3,5;0,6;0,58659;0,0029992;3,50067;-0,000435568;0,8666832757710792
3,5;0,6;0,584321;0,00399931;3,500685;-0,0005759215;0,8627574856228977
3,5;0,6;0,5823175;0,004999425;3,5007;-0,0007132180000000001;0,8576272928651718
3,5;0,6;0,580813;0,00599945;3,50068;-0,000848269;0,852165209358406
3,5;0,6;0,578588;0,00799946;3,50064;-0,00111336;0,8421249177365223
3,5;0,6;0,577092;0,00999931;3,50066;-0,00137161;0,832111940418641
3,5;0,6;0,5943765000000001;0,0199964;3,50067;-0,0028455349999999997;0,8381091343058822
3,5;0,6;0,612021;0,0299983;3,50066;-0,004408605;0,8406041727032255
3,5;0,6;0,619502;0,03999825;3,500655;-0,005887845;0,8317975033558035
3,5;0,6;0,603864;0,0499999;3,50065;-0,00699891;0,8114983394748962
4,0;0,6;0,606387;9,99962e-06;4,00059;-1,71232e-07;0,11297324299040729
4,0;0,6;0,606141;1,99915e-05;4,00061;-1,80147e-06;0,5948304507385346
4,0;0,6;0,604771;2,99905e-05;4,0006;-3,15175e-06;0,6948717099244216
4,0;0,6;0,602202;3,99925e-05;4,00063;-4,42215e-06;0,7338455981844276
4,0;0,6;0,600054;4,99934e-05;4,0006;-5,69279e-06;0,7590793516281498
4,0;0,6;0,5987505;5,9993750000000005e-05;4,00061;-6,99924e-06;0,7793174374485909
4,0;0,6;0,5982045;7,99933e-05;4,00061;-9,584155e-06;0,8013266875071452
4,0;0,6;0,598186;9,999185e-05;4,00059;-1,215425e-05;0,8129329716710921
4,0;0,6;0,598134;0,000199981;4,00059;-2,50404e-05;0,8374331041091952
4,0;0,6;0,598089;0,000299999;4,0006;-3,79184e-05;0,8454460151536324
4,0;0,6;0,598076;0,000399998;4,00059;-5,07726e-05;0,8490691937424301
4,0;0,6;0,598047;0,000500007;4,0006;-6,360255e-05;0,8509172249778248
4,0;0,6;0,598009;0,000599999;4,00059;-7,64091e-05;0,8519024201734822
4,0;0,6;0,5919719999999999;0,000799992;4,000605;-0,0001012075;0,8549507516989809
4,0;0,6;0,5895805000000001;0,000999958;4,00059;-0,000126248;0,8566827414834803
4,0;0,6;0,581104;0,00199917;4,0006;-0,000249328;0,8585805022175546
4,0;0,6;0,574502;0,00299943;4,00061;-0,000366247;0,8503089126030531
4,0;0,6;0,571181;0,00399936;4,00063;-0,000481689;0,8435922950824857
4,0;0,6;0,568716;0,004999625;4,000615;-0,00059501;0,8371444774124123
4,0;0,6;0,566953;0,00599949;4,00063;-0,0007068745;0,8314075451750975
4,0;0,6;0,567845;0,00799954;4,00058;-0,000938803;0,8267956668505599
4,0;0,6;0,565247;0,0099994;4,00061;-0,001176475;0,8327294566683285
4,0;0,6;0,592444;0,0199967;4,00062;-0,00248323;0,8385565368935303
4,0;0,6;0,610065;0,0299981;4,0006;-0,00385588;0,8428409933901746
4,0;0,6;0,6197875;0,0399983;4,0006;-0,00518796;0,8371927408181798
4,0;0,6;0,6017575;0,050000050000000004;4,00059;-0,006151065;0,8179068190003678
2,0;0,7;0,7083425;9,99965e-06;2,00071;-2,381025e-06;0,6725826283849929
2,0;0,7;0,7086205;1,999045e-05;2,00076;-5,395465e-06;0,7620724880644074
2,0;0,7;0,708674;2,99918e-05;2,00074;-8,39596e-06;0,7903324505995041
2,0;0,7;0,708696;3,99928e-05;2,00074;-1,14121e-05;0,805578589484728
2,0;0,7;0,708758;4,99907e-05;2,00073;-1,4457e-05;0,8164582006960104
2,0;0,7;0,7087405;5,9993e-05;2,00073;-1,7484950000000003e-05;0,8227058833622323
2,0;0,7;0,7087574999999999;7,999394999999999e-05;2,00074;-2,35182e-05;0,8299444325261902
2,0;0,7;0,7087685;9,99919e-05;2,00072;-2,956425e-05;0,8346465762566997
2,0;0,7;0,708746;0,000199982;2,00074;-5,9779349999999995e-05;0,8438517653447273
2,0;0,7;0,708547;0,000299999;2,00074;-8,99705e-05;0,8467896248872537
2,0;0,7;0,70002;0,000399998;2,00073;-0,000118818;0,8490258084705902
2,0;0,7;0,69965;0,00050001;2,00072;-0,000148622;0,8499919660810578
2,0;0,7;0,6996675;0,0006000005;2,00071;-0,0001784915;0,8506803120480002
2,0;0,7;0,699592;0,0007999974999999999;2,000725;-0,0002382075;0,8515380807378321
2,0;0,7;0,699654;0,000999957;2,00071;-0,00029797600000000004;0,8520872018469038
2,0;0,7;0,7040835;0,00199928;2,00076;-0,0006006475;0,85368797555805
2,0;0,7;0,697506;0,00299936;2,00075;-0,000892806;0,8538472298126243
2,0;0,7;0,699448;0,0039992;2,00072;-0,00119511;0,8548379747205633
2,0;0,7;0,701151;0,00499947;2,00075;-0,00149835;0,855217429100376
2,0;0,7;0,702823;0,00599944;2,00073;-0,001803035;0,8554980788363412
2,0;0,7;0,6994615;0,00799952;2,00073;-0,002377915;0,8503982217388166
2,0;0,7;0,701654;0,00999937;2,000725;-0,00300192;0,8560861843582026
2,0;0,7;0,697646;0,019996550000000002;2,000715;-0,00560306;0,8035377332327267
2,0;0,7;0,716131;0,0299981;2,00074;-0,00870724;0,810940031602151
2,0;0,7;0,720491;0,0399983;2,00074;-0,011304;0,7848749745348648
2,0;0,7;0,708575;0,0499998;2,00074;-0,0134006;0,7567988592141529
