V_inp_nom;I_out_nom;V_inp;I_inp;V_out;I_out;eta
4,0;3e-05;3,99955;1,60959e-05;1,80662;-3,00073e-05;0,8421071179365835
4,0;3e-05;3,99963;1,63924e-05;1,80697;-3,00073e-05;0,8270190287402834
4,0;3e-05;3,99965;1,58803e-05;1,80679;-3,00054e-05;0,8535449701606135
4,0;3e-05;3,99959;1,59185e-05;1,80683;-3,00055e-05;0,851531161156884
4,0;3e-05;3,99962;1,60521e-05;1,80689;-3,00058e-05;0,8444741043765758
4,0;4e-05;3,99969;2,14179e-05;1,80678;-4,00076e-05;0,8438097811221973
4,0;4e-05;3,99973;2,07565e-05;1,80682;-4,00074e-05;0,8707037568217508
4,0;4e-05;3,99975;2,1154e-05;1,80686;-4,00068e-05;0,8543443893389312
4,0;4e-05;3,99973;2,0987e-05;1,80695;-4,00072e-05;0,8611984801612409
4,0;4e-05;3,99979;2,08755e-05;1,80682;-4,00061e-05;0,8656992251907363
4,0;4e-05;3,99973;2,0854e-05;1,80651;-4,00068e-05;0,8664712165951703
4,0;4e-05;3,99975;2,15069e-05;1,80662;-4,00079e-05;0,8402372032042786
4,0;4e-05;3,99978;2,09389e-05;1,80672;-4,00081e-05;0,8630755464657072
4,0;4e-05;3,99972;2,15804e-05;1,80649;-4,00074e-05;0,8373110263007653
4,0;4e-05;3,99981;2,11761e-05;1,80688;-4,00077e-05;0,8534686140504675
4,0;5e-05;3,99971;2,66106e-05;1,80715;-5,00096e-05;0,8491108927607199
4,0;5e-05;3,99967;2,63611e-05;1,80726;-5,0009e-05;0,8571979379140588
4,0;5e-05;3,99978;2,61445e-05;1,80706;-5,00073e-05;0,8641507960747705
4,0;5e-05;3,99974;2,63521e-05;1,80681;-5,00077e-05;0,857239896019488
4,0;5e-05;3,9997;2,66955e-05;1,80686;-5,00081e-05;0,8462513616243119
4,0;5e-05;3,9997;2,69106e-05;1,80684;-5,00086e-05;0,8394862632913339
4,0;5e-05;3,99977;2,62268e-05;1,80703;-5,00082e-05;0,8614424368208803
4,0;5e-05;3,9997;2,61624e-05;1,80699;-5,00093e-05;0,8635779113176174
4,0;5e-05;3,99974;2,62916e-05;1,80712;-5,00089e-05;0,8593805429801324
4,0;5e-05;3,99974;2,60605e-05;1,80693;-5,00082e-05;0,866898089957935
4,0;6e-05;3,99979;3,1255e-05;1,80685;-6,00061e-05;0,8672829486481972
4,0;6e-05;3,99977;3,1074e-05;1,80696;-6,00066e-05;0,8723994415931089
4,0;6e-05;3,99977;3,14086e-05;1,80674;-6,00064e-05;0,8629976934052394
4,0;6e-05;3,99971;3,12923e-05;1,80662;-6,00063e-05;0,8661591022235311
4,0;6e-05;3,99975;3,19682e-05;1,80651;-6,00063e-05;0,8477858978632281
4,0;6e-05;3,99979;3,14594e-05;1,80693;-6,00068e-05;0,8616961853805589
4,0;6e-05;3,99975;3,13554e-05;1,80643;-6,00065e-05;0,8643193601805155
4,0;6e-05;3,99973;3,16219e-05;1,80695;-6,00062e-05;0,8572818401785465
4,0;6e-05;3,99975;3,15727e-05;1,80741;-6,00069e-05;0,8588420543668461
4,0;6e-05;3,99975;3,10393e-05;1,80644;-6,00067e-05;0,8731292142373126
4,0;7e-05;3,9998;3,63927e-05;1,80701;-7,00065e-05;0,8690532098714177
4,0;7e-05;3,99983;3,65494e-05;1,80657;-7,00067e-05;0,8651125552513897
4,0;7e-05;3,99983;3,6458e-05;1,80701;-7,00061e-05;0,8674851837231936
4,0;7e-05;3,99982;3,61452e-05;1,80765;-7,00055e-05;0,8752969749521334
4,0;7e-05;3,99984;3,6877e-05;1,80636;-7,00054e-05;0,8573095204633633
4,0;7e-05;3,99981;3,66057e-05;1,80683;-7,00063e-05;0,863905700238278
4,0;7e-05;3,99983;3,70434e-05;1,8062;-7,00059e-05;0,8533910946774934
4,0;7e-05;3,99984;3,64591e-05;1,80672;-7,00062e-05;0,8673188664177478
4,0;7e-05;3,99985;3,67297e-05;1,80698;-7,00055e-05;0,8610421693008985
4,0;7e-05;3,99979;3,69186e-05;1,80697;-7,00061e-05;0,856651959033611
4,0;8e-05;3,99987;4,1668e-05;1,80662;-8,0002e-05;0,8671997139417444
4,0;8e-05;3,99987;4,22887e-05;1,80726;-8,00021e-05;0,8547750013482796
4,0;8e-05;3,99981;4,16087e-05;1,8068;-8,00019e-05;0,8685341001353943
4,0;8e-05;3,99987;4,21132e-05;1,80706;-8,00028e-05;0,8582496606832853
4,0;8e-05;3,99988;4,14801e-05;1,80679;-8,00023e-05;0,8712110877732034
4,0;8e-05;3,99983;4,19517e-05;1,8069;-8,00026e-05;0,8614838126987646
4,0;8e-05;3,99982;4,15387e-05;1,80641;-8,00028e-05;0,8698175529341884
4,0;8e-05;3,99986;4,17093e-05;1,80682;-8,00032e-05;0,8664520940140776
4,0;8e-05;3,99982;4,2161e-05;1,80683;-8,00029e-05;0,8571792943924573
4,0;8e-05;3,99986;4,20182e-05;1,80671;-8,00033e-05;0,8600310182060756
4,0;9e-06;3,99951;5,29893e-06;1,8062;-8,99976e-06;0,7670113607067701
4,0;9e-06;3,9995;5,1715e-06;1,80706;-8,99976e-06;0,7862873174142417
4,0;9e-06;3,99957;5,23691e-06;1,80686;-8,99978e-06;0,7763686397636251
4,0;9e-06;3,99939;4,78289e-06;1,80689;-8,99978e-06;0,85011848267186
4,0;9e-06;3,99953;5,08694e-06;1,80706;-8,99977e-06;0,7993526323228379
4,0;9e-06;3,99942;5,12906e-06;1,8063;-8,99978e-06;0,792477574824498
4,0;9e-06;3,9994;5,51329e-06;1,80653;-8,99979e-06;0,7373469268423652
4,0;9e-06;3,99944;5,46278e-06;1,80668;-8,9998e-06;0,7442197630578594
4,0;9e-06;3,9996;5,26435e-06;1,80673;-8,99981e-06;0,772263095471932
4,0;9e-06;3,9995;5,33443e-06;1,80729;-8,99981e-06;0,7623729258516575
4,0;0,0001;3,99987;5,22018e-05;1,8066;-9,99998e-05;0,8652264400321688
4,0;0,0001;3,99985;5,16548e-05;1,807;-9,99996e-05;0,8745850031217471
4,0;0,0001;3,99988;5,18826e-05;1,80695;-9,99996e-05;0,870714354190742
4,0;0,0001;3,99985;5,17079e-05;1,80681;-9,99992e-05;0,873591512560875
4,0;0,0001;3,99985;5,16723e-05;1,80715;-9,99991e-05;0,8743570083518944
4,0;0,0001;3,99988;5,15777e-05;1,80723;-9,99994e-05;0,8759955246265559
4,0;0,0001;3,99984;5,20723e-05;1,80731;-9,99999e-05;0,8677264533684494
4,0;0,0001;3,99986;5,18613e-05;1,80616;-9,99998e-05;0,8706972276852817
4,0;0,0001;3,99983;5,17763e-05;1,80677;-0,0001;0,8724294662754084
4,0;0,0001;3,99987;5,18987e-05;1,80667;-9,99999e-05;0,87031414657527
4,0;0,0002;3,99988;0,000103891;1,80321;-0,000200033;0,8680066783932655
4,0;0,0002;3,99987;0,000103889;1,80319;-0,000200034;0,8680202705977678
4,0;0,0002;3,99988;0,000103926;1,80254;-0,000200035;0,867400617644263
4,0;0,0002;3,99989;0,000103881;1,80313;-0,000200036;0,8680625714829436
4,0;0,0002;3,99989;0,000103918;1,80363;-0,000200036;0,8679941220564515
4,0;0,0002;3,99989;0,000103809;1,80356;-0,000200036;0,8688717977207406
4,0;0,0002;3,99989;0,000103952;1,80358;-0,000200038;0,8676948444656954
4,0;0,0002;3,99988;0,000103992;1,80336;-0,000200038;0,8672574578345128
4,0;0,0002;3,99989;0,000103922;1,8029;-0,000200035;0,8676050775053287
4,0;0,0002;3,99987;0,000103851;1,80402;-0,000200035;0,868741921751478
4,0;0,0003;3,99986;0,000155352;1,80277;-0,00030005;0,8705070926066273
4,0;0,0003;3,99987;0,000155234;1,80269;-0,00030005;0,8711279652463577
4,0;0,0003;3,99988;0,000155369;1,80287;-0,00030005;0,8704557738692653
4,0;0,0003;3,99987;0,000155224;1,80315;-0,00030005;0,8714063896596301
4,0;0,0003;3,99987;0,000155309;1,803;-0,000300049;0,8708541193567579
4,0;0,0003;3,99987;0,000155352;1,80281;-0,000300049;0,8705213298345889
4,0;0,0003;3,99987;0,000155225;1,80256;-0,000300049;0,8711127457591801
4,0;0,0003;3,99988;0,000155249;1,80278;-0,00030005;0,8710851071681885
4,0;0,0003;3,99987;0,000155152;1,80278;-0,000300049;0,8716289779817451
4,0;0,0003;3,99987;0,000155219;1,80253;-0,000300051;0,8711377267868073
4,0;0,0004;3,9999;0,000206525;1,80267;-0,000400046;0,8729802106812748
4,0;0,0004;3,99987;0,000206463;1,8032;-0,000400045;0,8735034715652956
4,0;0,0004;3,99988;0,000206462;1,8023;-0,000400044;0,8730673584339429
4,0;0,0004;3,99989;0,000206623;1,80262;-0,000400046;0,8725441409785992
4,0;0,0004;3,99989;0,000206521;1,80198;-0,000400044;0,8726607846484977
4,0;0,0004;3,99988;0,000206547;1,80248;-0,000400043;0,8727930439248466
4,0;0,0004;3,99989;0,000206523;1,80246;-0,000400044;0,8728847852615638
4,0;0,0004;3,99988;0,000206644;1,80269;-0,000400044;0,8724871683530734
4,0;0,0004;3,99987;0,000206605;1,80266;-0,000400045;0,8726417047967432
4,0;0,0004;3,99987;0,000206554;1,80253;-0,000400044;0,8727920393084804
4,0;0,0005;3,99987;0,000258179;1,80473;-0,000500048;0,8738907479608377
4,0;0,0005;3,99988;0,000257966;1,80388;-0,000500047;0,8741964482870973
4,0;0,0005;3,99987;0,000258004;1,8027;-0,000500045;0,8734946153583049
4,0;0,0005;3,99988;0,000257971;1,80328;-0,000500045;0,8738852429594811
4,0;0,0005;3,99987;0,000257907;1,80256;-0,000500044;0,873753531088486
4,0;0,0005;3,99987;0,000257863;1,804;-0,000500044;0,8746007516904057
4,0;0,0005;3,99987;0,000257836;1,80251;-0,000500045;0,8739716402342361
4,0;0,0005;3,99988;0,000257746;1,80375;-0,000500045;0,8748760681512492
4,0;0,0005;3,99987;0,000257723;1,80385;-0,000500044;0,8750030900373448
4,0;0,0005;3,99987;0,000257851;1,80273;-0,000500046;0,8740292102704338
4,0;0,0006;3,99986;0,000309098;1,80247;-0,00060004;0,8747969531656693
4,0;0,0006;3,99986;0,000309372;1,80287;-0,00060004;0,8742161369801261
4,0;0,0006;3,99986;0,000309203;1,80246;-0,000600039;0,8744935781552076
4,0;0,0006;3,99986;0,000308986;1,80299;-0,000600039;0,8753650514800116
4,0;0,0006;3,99986;0,000309097;1,80289;-0,000600038;0,8750007070863662
4,0;0,0006;3,99984;0,000309383;1,80496;-0,000600038;0,8751999237162997
4,0;0,0006;3,99985;0,000309073;1,80271;-0,000600039;0,8749849314099387
4,0;0,0006;3,99985;0,000309101;1,80343;-0,000600039;0,8752551068294153
4,0;0,0006;3,99985;0,000309033;1,80295;-0,00060004;0,8752161489232725
4,0;0,0006;3,99984;0,000309082;1,80446;-0,000600039;0,8758110190236095
4,0;0,0007;3,99987;0,00036017;1,80368;-0,000700026;0,8764360803632995
4,0;0,0007;3,99985;0,000360396;1,80408;-0,000700028;0,8760876057241984
4,0;0,0007;3,99986;0,00036036;1,8029;-0,000700027;0,8755986045897443
4,0;0,0007;3,99985;0,000360154;1,80273;-0,000700027;0,8760190078219743
4,0;0,0007;3,99985;0,000360455;1,80347;-0,000700027;0,8756467786401487
4,0;0,0007;3,99986;0,000360255;1,80429;-0,000700027;0,8765290725925708
4,0;0,0007;3,99985;0,000360345;1,80342;-0,000700027;0,875889797080811
4,0;0,0007;3,99985;0,000360366;1,80258;-0,000700029;0,8754333068879007
4,0;0,0007;3,99986;0,000360283;1,8036;-0,000700027;0,8761257738021937
4,0;0,0007;3,99986;0,000360218;1,80353;-0,000700026;0,8762486060197234
4,0;0,0008;3,99986;0,000411704;1,80332;-0,000799995;0,8760526238582351
4,0;0,0008;3,99986;0,000411623;1,8039;-0,000799994;0,8765057389826685
4,0;0,0008;3,99985;0,000411576;1,80303;-0,000799994;0,8761852454606124
4,0;0,0008;3,99985;0,00041148;1,80374;-0,000799994;0,8767347692375249
4,0;0,0008;3,99985;0,000411215;1,80274;-0,000799996;0,8768155788320814
4,0;0,0008;3,99984;0,000411424;1,80354;-0,000799994;0,8767590696676402
4,0;0,0008;3,99984;0,00041169;1,8038;-0,000799996;0,8763210840804593
4,0;0,0008;3,99985;0,000411549;1,80231;-0,000799995;0,8758939150864958
4,0;0,0008;3,99984;0,000411352;1,80266;-0,000799997;0,8764879465951116
4,0;0,0008;3,99984;0,000411445;1,80283;-0,000799995;0,8763702793551595
4,0;0,0009;3,99986;0,000462552;1,80281;-0,000899967;0,8769426441191202
4,0;0,0009;3,99987;0,000462466;1,8031;-0,000899968;0,8772455928186303
4,0;0,0009;3,99985;0,000462375;1,80325;-0,000899968;0,877495623577098
4,0;0,0009;3,99986;0,000462485;1,80397;-0,000899968;0,877635003288447
4,0;0,0009;3,99986;0,000462496;1,80361;-0,000899969;0,8774399680411096
4,0;0,0009;3,99986;0,000462576;1,80282;-0,00089997;0,8769049325541378
4,0;0,0009;3,99985;0,000462556;1,80356;-0,000899971;0,877305973347698
4,0;0,0009;3,99985;0,000462735;1,8035;-0,000899971;0,8769374301415824
4,0;0,0009;3,99984;0,000462813;1,80375;-0,000899969;0,8769114194668065
4,0;0,0009;3,99986;0,000462877;1,80281;-0,00089997;0,8763298372513924
4,0;0,001;3,99985;0,000513559;1,80239;-0,000999939;0,877381003081722
4,0;0,001;3,99986;0,000513225;1,80225;-0,000999941;0,8778833574387731
4,0;0,001;3,99985;0,000513963;1,80336;-0,000999941;0,8771649059883624
4,0;0,001;3,99986;0,000513512;1,8028;-0,000999942;0,8776613468374133
4,0;0,001;3,99987;0,000513258;1,80243;-0,000999941;0,8779123920389973
4,0;0,001;3,99986;0,000513758;1,80323;-0,000999941;0,8774494611106951
4,0;0,001;3,99986;0,000513677;1,80372;-0,000999939;0,8778245383959946
4,0;0,001;3,99986;0,000513661;1,80234;-0,000999939;0,8771802499702203
4,0;0,001;3,99987;0,000513219;1,80388;-0,00099994;0,878684534130522
4,0;0,001;3,99984;0,000513576;1,80335;-0,00099994;0,8778223337720524
4,0;0,002;3,99982;0,00101759;1,80497;-0,0020006;0,8871906871497459
4,0;0,002;3,99984;0,00101738;1,80482;-0,0020006;0,8872956335619601
4,0;0,002;3,99984;0,00101775;1,80465;-0,00200059;0,886885080782745
4,0;0,002;3,99983;0,00101788;1,80647;-0,00200062;0,8876816558628366
4,0;0,002;3,99984;0,00101775;1,80598;-0,00200066;0,8875697564871398
4,0;0,002;3,99984;0,00101842;1,80571;-0,00200065;0,8868488003546773
4,0;0,002;3,99984;0,00101788;1,80532;-0,00200078;0,8871852864054438
4,0;0,002;3,99984;0,00101802;1,80427;-0,00200064;0,8864853161934577
4,0;0,002;3,99985;0,00101808;1,80589;-0,00200067;0,8872400593528859
4,0;0,002;3,99985;0,00101813;1,80567;-0,00200063;0,8870706700247493
4,0;0,003;3,99989;0,00153538;1,80764;-0,00300069;0,8832205122350992
4,0;0,003;3,99989;0,0015351;1,80681;-0,00300061;0,8829524542919653
4,0;0,003;3,99988;0,00153604;1,80802;-0,00300063;0,883011154243119
4,0;0,003;3,99987;0,0015363;1,80775;-0,00300062;0,8827291386416781
4,0;0,003;3,99987;0,0015368;1,80788;-0,00300068;0,8825230466528422
4,0;0,003;3,99989;0,00153535;1,80737;-0,00300063;0,8830881861691355
4,0;0,003;3,99989;0,00153654;1,80828;-0,00300066;0,8828573751454294
4,0;0,003;3,99991;0,00153575;1,80683;-0,00300077;0,8826311662336347
4,0;0,003;3,99989;0,00153709;1,80827;-0,0030007;0,8825483560149013
4,0;0,003;3,99988;0,00153513;1,80701;-0,00300074;0,8830733982294494
4,0;0,004;3,9999;0,00205084;1,8083;-0,0040009;0,8819567037419583
4,0;0,004;3,9999;0,00205105;1,80931;-0,00400086;0,8823501354214336
4,0;0,004;3,99988;0,00205101;1,80675;-0,00400088;0,881127688822108
4,0;0,004;3,99989;0,00205055;1,80825;-0,00400092;0,8820636595937784
4,0;0,004;3,99988;0,00205092;1,80809;-0,00400093;0,8818309041133423
4,0;0,004;3,99988;0,0020504;1,80866;-0,00400093;0,8823326119262703
4,0;0,004;3,99988;0,00205091;1,80818;-0,00400093;0,8818790982977529
4,0;0,004;3,99988;0,00205011;1,80763;-0,00400091;0,8819504703110372
4,0;0,004;3,99988;0,00205095;1,80834;-0,00400095;0,8819443406530454
4,0;0,004;3,99987;0,00205108;1,80731;-0,00400084;0,8813641042374383
4,0;0,005;3,99987;0,00256254;1,80777;-0,00500091;0,8820144169787723
4,0;0,005;3,99989;0,00256206;1,80855;-0,00500087;0,8825488244063875
4,0;0,005;3,99987;0,0025643;1,80795;-0,00500098;0,8815091496713163
4,0;0,005;3,99988;0,00256336;1,80784;-0,00500089;0,8817606783680696
4,0;0,005;3,99987;0,00256316;1,80808;-0,00500091;0,8819522804687316
4,0;0,005;3,99987;0,00256345;1,80845;-0,00500089;0,8820294384020854
4,0;0,005;3,99987;0,00256188;1,80738;-0,00500088;0,8820460223437753
4,0;0,005;3,99986;0,00256268;1,80787;-0,0050009;0,8820154611845304
4,0;0,005;3,99989;0,00256471;1,80841;-0,00500084;0,881563390148268
4,0;0,005;3,99989;0,00256328;1,80772;-0,00500086;0,8817221733764341
4,0;0,006;3,9999;0,00307542;1,80743;-0,00600079;0,8816908769107689
4,0;0,006;3,99992;0,00307412;1,80671;-0,00600082;0,8817123551916343
4,0;0,006;3,99991;0,00307307;1,80659;-0,00600083;0,8819587089275928
4,0;0,006;3,9999;0,00307388;1,80604;-0,00600072;0,8814439156767955
4,0;0,006;3,9999;0,00307291;1,80723;-0,0060007;0,882300179951951
4,0;0,006;3,99989;0,0030735;1,80648;-0,0060008;0,8817816252758078
4,0;0,006;3,99991;0,00307343;1,80725;-0,00600082;0,8821760998773487
4,0;0,006;3,9999;0,0030744;1,80722;-0,00600086;0,88189120949075
4,0;0,006;3,9999;0,00307386;1,80756;-0,00600082;0,8822061981543098
4,0;0,006;3,9999;0,00307263;1,80668;-0,00600077;0,8821223338926815
4,0;0,007;3,99987;0,00358264;1,80901;-0,00700065;0,883751748561632
4,0;0,007;3,99987;0,00358109;1,80993;-0,00700067;0,8845864293392594
4,0;0,007;3,99987;0,00358273;1,8085;-0,00700061;0,8834753573376104
4,0;0,007;3,99989;0,00358164;1,80976;-0,00700067;0,884363096299909
4,0;0,007;3,9999;0,00358244;1,80865;-0,00700067;0,8836211037350721
4,0;0,007;3,99988;0,0035832;1,80928;-0,00700062;0,8837395168740527
4,0;0,007;3,99989;0,00358145;1,80968;-0,00700065;0,8843683911075945
4,0;0,007;3,99989;0,00358313;1,80827;-0,00700069;0,8832700629171046
4,0;0,007;3,99988;0,00358319;1,80914;-0,0070007;0,8836836985194062
4,0;0,007;3,99989;0,00358284;1,8086;-0,00700059;0,8834901410905792
4,0;0,008;3,9999;0,00409968;1,80792;-0,00800063;0,8820725404857989
4,0;0,008;3,99988;0,00410154;1,80842;-0,00800059;0,8819163676101542
4,0;0,008;3,99988;0,00409964;1,80771;-0,00800056;0,8819753814594904
4,0;0,008;3,99988;0,00410086;1,80887;-0,00800061;0,8822843004654859
4,0;0,008;3,99988;0,00410063;1,80844;-0,00800066;0,8821295535581937
4,0;0,008;3,99988;0,00410175;1,80799;-0,00800064;0,8816670371751305
4,0;0,008;3,99989;0,00409977;1,80824;-0,00800066;0,8822148129627158
4,0;0,008;3,99987;0,00410029;1,80876;-0,00800069;0,8823643192217671
4,0;0,008;3,99989;0,00410074;1,80887;-0,0080007;0,8823178381319998
4,0;0,008;3,99987;0,00410121;1,80819;-0,00800067;0,8818861794052437
4,0;0,009;3,99989;0,00461302;1,80786;-0,00900029;0,8818361806079946
4,0;0,009;3,99989;0,00461354;1,80816;-0,00900034;0,8818880037462496
4,0;0,009;3,99989;0,00461315;1,80789;-0,00900035;0,8818318417990805
4,0;0,009;3,99989;0,00461183;1,80833;-0,0090003;0,8822940182044013
4,0;0,009;3,99989;0,00461276;1,80692;-0,00900035;0,8814332235142721
4,0;0,009;3,99991;0,00461255;1,80841;-0,00900037;0,8821977722745611
4,0;0,009;3,9999;0,00461289;1,80844;-0,00900034;0,8821466474457909
4,0;0,009;3,99989;0,00461253;1,80851;-0,00900023;0,8822410687450081
4,0;0,009;3,99989;0,00461261;1,80864;-0,00900019;0,8822852626691179
4,0;0,009;3,99989;0,00461276;1,80807;-0,0090002;0,8819795054141217
4,0;0,01;3,99988;0,00512429;1,80756;-0,00999994;0,8818799203116345
4,0;0,01;3,99987;0,00512372;1,80744;-0,0099999;0,8819181516172495
4,0;0,01;3,99987;0,00512329;1,80691;-0,00999993;0,881736187929302
4,0;0,01;3,99987;0,00512164;1,80592;-0,00999994;0,8815378757758253
4,0;0,01;3,99987;0,00512151;1,80771;-0,01;0,8824393355106479
4,0;0,01;3,99987;0,00512068;1,8075;-0,01;0,8824798394252492
4,0;0,01;3,99986;0,00512224;1,807;-0,0100001;0,8819780593285966
4,0;0,01;3,99987;0,00512109;1,80766;-0,01;0,8824872980456324
4,0;0,01;3,99988;0,00512042;1,80748;-0,01;0,8825126776840477
4,0;0,01;3,99987;0,00512173;1,80665;-0,01;0,8818840108875987
4,0;0,02;3,99989;0,0101806;1,80304;-0,0200005;0,8855738670624574
4,0;0,02;3,99988;0,0101844;1,80326;-0,0200005;0,8853536694726586
4,0;0,02;3,99988;0,0101834;1,8032;-0,0200006;0,8854155759598253
4,0;0,02;3,99987;0,0101837;1,80293;-0,0200009;0,8852724116069195
4,0;0,02;3,99988;0,0101861;1,80334;-0,0200006;0,8852496066434206
4,0;0,02;3,99988;0,0101858;1,80302;-0,0200007;0,8851230143022611
4,0;0,02;3,99987;0,0101858;1,80326;-0,0200008;0,8852474722648537
4,0;0,02;3,99989;0,0101832;1,80308;-0,0200007;0,8853762548114191
4,0;0,02;3,99987;0,0101874;1,8029;-0,0200008;0,8849317365069699
4,0;0,02;3,99988;0,0101815;1,80368;-0,0200007;0,8858209707397149
4,0;0,03;3,99984;0,0153175;1,80269;-0,0300016;0,8827443730032538
4,0;0,03;3,99986;0,0153129;1,80316;-0,0300018;0,8832412408144685
4,0;0,03;3,99985;0,0153131;1,80284;-0,0300016;0,8830692825625547
4,0;0,03;3,99986;0,0153125;1,803;-0,0300014;0,8831741633406149
4,0;0,03;3,99987;0,0153124;1,80338;-0,0300014;0,8833638614244488
4,0;0,03;3,99986;0,015314;1,80282;-0,0300012;0,8829936085767442
4,0;0,03;3,99985;0,0153135;1,80335;-0,0300016;0,8832960184320491
4,0;0,03;3,99986;0,015313;1,80308;-0,0300015;0,8831874553472625
4,0;0,03;3,99985;0,0153129;1,8029;-0,0300015;0,8831072623405694
4,0;0,03;3,99985;0,0153134;1,8027;-0,0300015;0,8829804658821675
4,0;0,04;3,99984;0,0203355;1,79941;-0,0400027;0,8849565756006849
4,0;0,04;3,99985;0,0203361;1,79927;-0,0400025;0,8848549789524618
4,0;0,04;3,99985;0,0203376;1,79904;-0,0400026;0,8846788256801783
4,0;0,04;3,99985;0,0203362;1,79928;-0,0400027;0,8848599696526052
4,0;0,04;3,99986;0,0203381;1,79928;-0,0400026;0,8847728815856447
4,0;0,04;3,99986;0,0203347;1,79916;-0,0400026;0,8848617989433237
4,0;0,04;3,99985;0,0203367;1,79991;-0,0400026;0,8851458189842323
4,0;0,04;3,99984;0,0203339;1,79934;-0,0400025;0,8849873559561074
4,0;0,04;3,99984;0,0203349;1,79909;-0,0400027;0,884825305219793
4,0;0,04;3,99984;0,0203355;1,79927;-0,0400027;0,8848877230764775
4,0;0,05;3,99983;0,0254412;1,7988;-0,0500027;0,8838879413990112
4,0;0,05;3,99983;0,0254392;1,79908;-0,0500027;0,8840950278501242
4,0;0,05;3,99983;0,0254385;1,79916;-0,0500025;0,8841551336425342
4,0;0,05;3,99984;0,0254438;1,79919;-0,0500026;0,883985259720091
4,0;0,05;3,99984;0,0254379;1,79952;-0,0500027;0,8843542320938766
4,0;0,05;3,99983;0,0254403;1,79906;-0,0500026;0,8840452050466101
4,0;0,05;3,99983;0,0254384;1,79915;-0,0500028;0,8841589996850292
4,0;0,05;3,99984;0,0254387;1,79908;-0,0500029;0,8841137307000141
4,0;0,05;3,99983;0,0254423;1,79889;-0,0500029;0,883897483781358
4,0;0,05;3,99982;0,0254447;1,79915;-0,0500026;0,883938760038261
4,0;0,06;3,99981;0,0304592;1,79824;-0,0600024;0,8856424430751415
4,0;0,06;3,99981;0,0304596;1,79813;-0,0600023;0,8855751619307907
4,0;0,06;3,99981;0,0304538;1,79803;-0,0600022;0,8856930866002185
4,0;0,06;3,99981;0,0304562;1,79827;-0,0600022;0,885741504971734
4,0;0,06;3,99981;0,0304564;1,79832;-0,060002;0,8857573635287463
4,0;0,06;3,99981;0,0304582;1,79814;-0,060002;0,8856163643392105
4,0;0,06;3,99981;0,030459;1,79776;-0,0600023;0,8854103787369737
4,0;0,06;3,99981;0,0304603;1,79774;-0,0600021;0,8853597899209273
4,0;0,06;3,99982;0,0304567;1,79774;-0,0600022;0,885463701931098
4,0;0,06;3,99982;0,0304505;1,79775;-0,0600022;0,8856489168603283
4,0;0,07;3,9998;0,0355205;1,79688;-0,0700009;0,8853303491457986
4,0;0,07;3,99982;0,0355237;1,7966;-0,0700012;0,8851120207192683
4,0;0,07;3,99981;0,0355242;1,79672;-0,070001;0,8851583651646708
4,0;0,07;3,99982;0,0355304;1,79694;-0,0700009;0,8851087936985446
4,0;0,07;3,99982;0,035527;1,79667;-0,0700008;0,8850592307672506
4,0;0,07;3,99981;0,035523;1,79686;-0,0700008;0,8852547110293963
4,0;0,07;3,99982;0,0355341;1,79667;-0,0700009;0,8848836528922771
4,0;0,07;3,9998;0,0355274;1,79682;-0,0700009;0,885128847054106
4,0;0,07;3,99981;0,0355336;1,79697;-0,070001;0,8850473373400988
4,0;0,07;3,99981;0,0355286;1,79666;-0,0700011;0,8850204525238358
4,0;0,08;3,99983;0,0405251;1,79422;-0,0799994;0,8855167786724847
4,0;0,08;3,99984;0,0405248;1,79449;-0,0799997;0,8856576974418702
4,0;0,08;3,99983;0,0405189;1,79445;-0,0799997;0,8857691289214963
4,0;0,08;3,99982;0,0405167;1,79456;-0,0799995;0,8858715257310712
4,0;0,08;3,99982;0,0405225;1,79486;-0,0799993;0,8858905875022502
4,0;0,08;3,99982;0,0405207;1,79483;-0,0799992;0,8859140251165377
4,0;0,08;3,9998;0,0405163;1,79441;-0,0799993;0,8858084391287732
4,0;0,08;3,99982;0,0405175;1,79451;-0,0799993;0,8858271383549953
4,0;0,08;3,99979;0,0405173;1,79473;-0,0799995;0,8859489702524885
4,0;0,08;3,9998;0,0405201;1,79453;-0,0799996;0,8857879214947122
4,5;5e-07;4,499;1,72038e-06;1,81511;-5,0006e-07;0,11726939584707093
4,5;5e-07;4,49978;1,28118e-06;1,80791;-5,00065e-07;0,15682013897112942
4,5;5e-07;4,49977;8,60009e-07;1,81918;-5,00067e-07;0,2350772256315767
4,5;5e-07;4,49984;9,38913e-07;1,80841;-5,00064e-07;0,21404252530071818
4,5;5e-07;4,49986;1,21206e-06;1,80479;-5,00069e-07;0,16547541829960205
4,5;5e-07;4,49963;8,30257e-07;1,81878;-5,00066e-07;0,243454691356163
4,5;5e-07;4,49984;1,24665e-06;1,80806;-5,00067e-07;0,16117564651205785
4,5;5e-07;4,49984;9,02735e-07;1,81134;-5,00072e-07;0,22298475038193977
4,5;5e-07;4,4995;8,39522e-07;1,81125;-5,00076e-07;0,2397828252210444
4,5;5e-07;4,49972;8,19007e-07;1,80763;-5,00074e-07;0,24528484258535302
4,5;6e-07;4,49974;1,32283e-06;1,81762;-6,00059e-07;0,18323380097449748
4,5;6e-07;4,49929;1,02449e-06;1,81591;-6,00061e-07;0,23639485039467859
