Time [s],Sheep1,Sheep2
78.813905502,1,0
78.813905746,1,1
78.813916194,1,0
78.924800238,0,0
78.925009156,1,0
78.925009396,1,1
78.925029834,1,0
79.035901126,0,0
79.036112944,1,0
79.036113374,1,1
79.036133846,1,0
79.147007432,0,0
79.147216926,1,0
79.147217536,1,1
79.147248056,1,0
79.258121014,0,0
79.258320480,1,0
79.258320722,1,1
79.258331154,1,0
79.369218998,0,0
79.369424318,1,0
79.369424558,1,1
79.369445026,1,0
79.480327102,0,0
79.480528190,1,0
79.480528436,1,1
79.480538844,1,0
79.591423178,0,0
79.591632076,1,0
79.591632696,1,1
79.591663168,1,0
79.702534962,0,0
79.702735942,1,0
79.702736638,1,1
79.702747046,1,0
79.813629070,0,0
79.813839276,1,0
79.813839516,1,1
79.813859980,1,0
79.924734792,0,0
79.924943140,1,0
79.924943380,1,1
79.924963818,1,0
80.035841418,0,0
80.036047098,1,0
80.036047548,1,1
80.036068000,1,0
80.146945634,0,0
80.147150730,1,0
80.147150974,1,1
80.147161384,1,0
80.258053870,0,0
80.258254644,1,0
80.258254884,1,1
80.258265308,1,0
80.369148632,0,0
80.369358242,1,0
80.369358486,1,1
80.369378924,1,0
80.480255086,0,0
80.480462124,1,0
80.480462368,1,1
80.480482848,1,0
80.591358882,0,0
80.591565958,1,0
80.591566198,1,1
80.591576656,1,0
80.702453666,0,0
80.702670024,1,0
80.702670640,1,1
80.702701152,1,0
80.813569372,0,0
80.813773598,1,0
80.813774286,1,1
80.813804756,1,0
80.924676636,0,0
80.924877250,1,0
80.924877692,1,1
80.924948288,1,0
81.035775508,0,0
81.035981238,1,0
81.035981914,1,1
81.035992322,1,0
81.146875246,0,0
81.147084782,1,0
81.147085220,1,1
81.147105680,1,0
81.257988180,0,0
81.258188644,1,0
81.258188890,1,1
81.258199318,1,0
81.369081122,0,0
81.369292282,1,0
81.369292712,1,1
81.369313190,1,0
81.480200846,0,0
81.480396494,1,0
81.480397112,1,1
81.480407522,1,0
81.591293654,0,0
81.591499988,1,0
81.591500422,1,1
81.591510852,1,0
